sample_id,runtime_seconds,peak_gpu_memory_mb
real::hFK5n4KOPuI_1_0to940,50.69296119362116,479.69287109375
open_sora::hFK5n4KOPuI_1_0to940,17.09435764607042,443.69970703125
real::2qWrvIjFolk_7_0to183,92.4808664387092,483.02685546875
open_sora::2qWrvIjFolk_7_0to183,25.997224741615355,446.58203125
real::_k6CFrwKc_s_0_166to352,40.61474132351577,479.4580078125
open_sora::_k6CFrwKc_s_0_166to352,15.6219643028453,442.99560546875
real::e-4i4lpLGtU_26_0to268,45.65218722075224,479.69287109375
open_sora::e-4i4lpLGtU_26_0to268,13.34338455926627,443.46484375
real::icaoh0VNV14_20_17to244,57.80605815909803,479.92724609375
open_sora::icaoh0VNV14_20_17to244,19.872749433852732,443.46533203125
real::y4CwtyS2L6M_15_0to180,48.49668840318918,479.45849609375
open_sora::y4CwtyS2L6M_15_0to180,16.498561182059348,443.23095703125
real::g3niHJw5f5Q_22_0to137,68.65754465200007,480.8642578125
open_sora::g3niHJw5f5Q_22_0to137,17.39807018171996,443.69970703125
real::ydhzwi5dFds_8_157to730,63.30761401448399,482.38623046875
open_sora::ydhzwi5dFds_8_157to730,29.229659905657172,445.18896484375
real::HD46EPitLKs_7_352to503,41.98484039120376,479.45849609375
open_sora::HD46EPitLKs_7_352to503,14.14871608093381,442.99560546875
real::8Wf9XoWyOQs_14_375to505,47.0585211655125,480.8642578125
open_sora::8Wf9XoWyOQs_14_375to505,21.302753303200006,443.9345703125
real::xgW92dtXPI4_6_0to438,62.92206558492035,482.56982421875
open_sora::xgW92dtXPI4_6_0to438,19.292722199112177,443.69970703125
real::fRneaq9JXvM_16_0to356,65.52216387167573,480.8642578125
open_sora::fRneaq9JXvM_16_0to356,26.771541095338762,446.53857421875
real::znnNhu2TML8_12_0to442,52.84639873448759,479.69287109375
open_sora::znnNhu2TML8_12_0to442,16.827684591524303,443.46533203125
real::Q_6dEWfnMhE_18_251to779,69.43049188144505,480.162109375
open_sora::Q_6dEWfnMhE_18_251to779,19.887817739509046,443.9345703125
real::r6Oxqyd5qUw_20_0to206,47.45847694482654,479.69287109375
open_sora::r6Oxqyd5qUw_20_0to206,16.466947588138282,443.4033203125
real::A4RFHaLI0f4_0_0to154,55.54530615545809,479.92724609375
open_sora::A4RFHaLI0f4_0_0to154,20.141264447942376,443.4033203125
real::uk4ufHkhepk_4_291to497,74.97984188329428,482.56982421875
open_sora::uk4ufHkhepk_4_291to497,31.332587785087526,446.53759765625
real::eH_LbWkTiZU_42_18to194,50.219393130391836,479.69287109375
open_sora::eH_LbWkTiZU_42_18to194,23.46565481927246,446.06005859375
real::1BS4s5NRXaM_1_406to996,70.3760852245614,482.38623046875
open_sora::1BS4s5NRXaM_1_406to996,19.445838801562786,443.9345703125
real::BkSlw0mdjqY_44_0to136,54.863237098790705,480.162109375
open_sora::BkSlw0mdjqY_44_0to136,22.553137368522584,444.9853515625
real::ATLXmT6beUg_17_0to217,39.93702294770628,479.69287109375
open_sora::ATLXmT6beUg_17_0to217,21.85673497710377,443.9345703125
real::bC_Kkdn6__0_11_96to312,44.24700480699539,479.2236328125
open_sora::bC_Kkdn6__0_11_96to312,17.933708529919386,443.46533203125
real::gPJiVy3LvvA_6_0to312,52.405187936499715,479.92724609375
open_sora::gPJiVy3LvvA_6_0to312,20.240461135283113,443.9345703125
real::8Om8dvd-Zcc_11_0to226,37.52853025123477,479.45849609375
open_sora::8Om8dvd-Zcc_11_0to226,14.509988509118557,442.99560546875
real::IhXnm_wYSRA_27_0to316,58.26936640124768,479.92724609375
open_sora::IhXnm_wYSRA_27_0to316,20.090789110399783,443.9345703125
real::0wFKWnUwqoQ_40_0to542,60.46010203938931,481.205078125
open_sora::0wFKWnUwqoQ_40_0to542,25.428088997490704,443.4033203125
real::tE9zViGIR14_11_0to136,48.47433877829462,479.45849609375
open_sora::tE9zViGIR14_11_0to136,17.918641993775964,443.46533203125
real::2ewvtkywAI8_27_0to207,63.24108336493373,482.38623046875
open_sora::2ewvtkywAI8_27_0to207,29.110868501476943,450.75
real::P74GT7oD9lA_6_78to181,65.24276625271887,480.8642578125
open_sora::P74GT7oD9lA_6_78to181,39.71186890825629,446.87548828125
real::vO0GAfK-8bM_13_0to120,58.40889897663146,480.162109375
open_sora::vO0GAfK-8bM_13_0to120,19.16234083008021,443.9345703125
real::ztAsbRUSds8_6_0to243,45.76928136404604,479.45849609375
open_sora::ztAsbRUSds8_6_0to243,13.771366936154664,443.46533203125
real::gMccvtUc3B8_5_149to299,45.906400627456605,479.45849609375
open_sora::gMccvtUc3B8_5_149to299,18.79716737754643,443.69970703125
real::qM0YhXYfQTM_66_0to157,54.336729106493294,480.8642578125
open_sora::qM0YhXYfQTM_66_0to157,21.457030369900167,443.4033203125
real::9zIIru6Neac_61_0to224,45.772108036093414,479.45849609375
open_sora::9zIIru6Neac_61_0to224,18.00397135410458,443.46533203125
real::Vr7FpLYOf6s_11_161to394,73.75459613185376,482.38623046875
open_sora::Vr7FpLYOf6s_11_161to394,29.15738399233669,446.29052734375
real::Zy_4efqnitY_60_270to651,47.52800649031997,479.45849609375
open_sora::Zy_4efqnitY_60_270to651,17.430706131272018,443.46533203125
real::voONmgwMpRI_3_0to148,44.0467936610803,479.45849609375
open_sora::voONmgwMpRI_3_0to148,17.361940185539424,443.46533203125
real::36TmCsfljRM_45_0to128,44.057452310808,479.69287109375
open_sora::36TmCsfljRM_45_0to128,17.53549045883119,443.46533203125
real::7M8k6fi3PJc_123_46to246,41.30498327407986,479.92724609375
open_sora::7M8k6fi3PJc_123_46to246,15.09863178897649,443.9345703125
real::SB_D4TVrbnw_4_1080to1191,47.30451379716396,479.92724609375
open_sora::SB_D4TVrbnw_4_1080to1191,16.423741376958787,443.9345703125
real::3-zPcM3Zwcw_21_109to218,39.882875693030655,479.92724609375
open_sora::3-zPcM3Zwcw_21_109to218,13.53581197373569,443.69970703125
real::bIYjQ47U3I8_279_126to243,48.46799218840897,479.69287109375
open_sora::bIYjQ47U3I8_279_126to243,18.061392317526042,443.46533203125
real::lvRpc8KNt_k_28_0to119,53.85662961471826,479.69287109375
open_sora::lvRpc8KNt_k_28_0to119,17.119100372307003,444.9853515625
real::nOBR53wT3u8_59_0to158,36.654165458865464,479.69287109375
open_sora::nOBR53wT3u8_59_0to158,13.760965808294713,443.46533203125
real::HdtqT1Tmd-w_26_18to131,47.66555810812861,479.69287109375
open_sora::HdtqT1Tmd-w_26_18to131,12.669789446517825,443.23046875
real::NYIXYK3ZA6g_18_0to453,54.89591271430254,483.79052734375
open_sora::NYIXYK3ZA6g_18_0to453,24.6103658368811,445.18896484375
real::V58jVJpkUQI_6_0to219,48.30671662464738,479.92724609375
open_sora::V58jVJpkUQI_6_0to219,23.1617833096534,444.9853515625
real::7ZvjC9Pk2E4_63_0to197,43.47807678487152,479.45849609375
open_sora::7ZvjC9Pk2E4_63_0to197,14.434820465743542,443.23046875
real::Ixx5oajzgHw_9_0to111,73.69493209850043,483.0810546875
open_sora::Ixx5oajzgHw_9_0to111,25.20412139222026,447.5302734375
real::GtWhhlpy-k4_14_0to178,69.82765826862305,483.79052734375
open_sora::GtWhhlpy-k4_14_0to178,17.428990631364286,443.69970703125
real::Fog1mfVJH-8_7_0to148,48.22975401952863,480.8642578125
open_sora::Fog1mfVJH-8_7_0to148,21.16441802121699,447.05859375
real::mhEY78K2EVE_33_0to130,40.813503238372505,479.45849609375
open_sora::mhEY78K2EVE_33_0to130,15.076148184016347,443.23095703125
real::v_Z1He0Wj08_21_0to150,38.59329554717988,479.69287109375
open_sora::v_Z1He0Wj08_21_0to150,14.98296645283699,443.23095703125
real::NKgaQfmLvZE_0_0to323,52.504431006498635,481.205078125
open_sora::NKgaQfmLvZE_0_0to323,16.913855959661305,444.9853515625
real::aroZbET2oAE_27_96to216,43.34557424020022,479.69287109375
open_sora::aroZbET2oAE_27_96to216,16.791798164136708,443.46533203125
real::_E9aUuB2S3Q_8_19to149,70.70153931900859,483.02685546875
open_sora::_E9aUuB2S3Q_8_19to149,17.964578262530267,443.4033203125
real::XeCg4V7_dQk_1_836to947,57.73330393154174,480.8642578125
open_sora::XeCg4V7_dQk_1_836to947,28.211278967559338,448.10791015625
real::i51bBzsOGeE_13_0to596,61.11134052276611,482.4990234375
open_sora::i51bBzsOGeE_13_0to596,24.590733693912625,446.87548828125
real::YDhkYy5TQnk_22_0to116,43.915902313776314,479.92724609375
open_sora::YDhkYy5TQnk_22_0to116,15.897340034134686,443.69970703125
real::eDgUNT3ikco_42_0to117,83.7791322125122,483.6328125
open_sora::eDgUNT3ikco_42_0to117,29.693503879942,447.27587890625
real::3V1xrREfyfo_48_95to600,47.705987493507564,479.69287109375
open_sora::3V1xrREfyfo_48_95to600,18.495569681748748,443.69970703125
real::kzIJCbLPgE4_3_23to139,45.589188039302826,479.69287109375
open_sora::kzIJCbLPgE4_3_23to139,16.724149538204074,443.9345703125
real::9QJZqmSxHY8_29_0to790,46.70322375185788,479.92724609375
open_sora::9QJZqmSxHY8_29_0to790,16.93638032488525,443.69970703125
real::PIS8y3scrUs_65_27to243,39.57913285307586,479.9267578125
open_sora::PIS8y3scrUs_65_27to243,16.068403515033424,446.06005859375
real::yEZcY-wBMTY_8_776to989,71.5601664558053,481.205078125
open_sora::yEZcY-wBMTY_8_776to989,21.380088496021926,443.9345703125
real::pGFbukKeFdY_40_24to129,43.61405357159674,480.162109375
open_sora::pGFbukKeFdY_40_24to129,14.660054926760495,443.46533203125
real::4gWmzA43TNo_0_707to831,56.20117698702961,480.8642578125
open_sora::4gWmzA43TNo_0_707to831,19.908679569140077,445.22998046875
real::mXAYJK65yI4_174_0to136,85.02527517545968,482.56982421875
open_sora::mXAYJK65yI4_174_0to136,20.150985383428633,444.9853515625
real::KHA1MiRieLQ_19_0to150,36.81806650198996,479.45849609375
open_sora::KHA1MiRieLQ_19_0to150,15.45374922733754,443.23095703125
real::1N0X9vTvv40_14_0to135,40.36739607620984,479.45849609375
open_sora::1N0X9vTvv40_14_0to135,17.103257067501545,443.46533203125
real::VXj_dmLXjCM_23_45to179,44.84216775652021,479.45849609375
open_sora::VXj_dmLXjCM_23_45to179,15.803984429687262,443.23095703125
real::3vINW6S0kdI_1_0to865,57.34570371825248,479.69287109375
open_sora::3vINW6S0kdI_1_0to865,18.912102688103914,443.46533203125
real::9VTE1vK5VCg_15_136to404,45.82698324043304,479.69287109375
open_sora::9VTE1vK5VCg_15_136to404,16.310177829116583,443.46533203125
real::miZFO2gtu-g_168_34to231,53.19056154880673,479.92724609375
open_sora::miZFO2gtu-g_168_34to231,16.830175030976534,443.9345703125
real::4YmPLn8Y45I_74_29to139,115.908128448762,484.9453125
open_sora::4YmPLn8Y45I_74_29to139,26.16371054854244,446.5380859375
real::KvKGmtccM5E_46_241to435,39.64330114983022,479.92724609375
open_sora::KvKGmtccM5E_46_241to435,16.38389055710286,443.23095703125
real::4DuM4ozb1Ek_2_968to1595,46.60116389580071,480.8642578125
open_sora::4DuM4ozb1Ek_2_968to1595,16.16607310436666,443.23095703125
real::heVTnzvS1js_2_21to129,52.20350696519017,480.162109375
open_sora::heVTnzvS1js_2_21to129,19.640401468612254,444.98583984375
real::RhkWtAysuO8_2_40to174,63.528884241357446,482.40576171875
open_sora::RhkWtAysuO8_2_40to174,20.78351888805628,446.29052734375
real::NTPic7MwZ78_12_0to113,86.13291082903743,485.09814453125
open_sora::NTPic7MwZ78_12_0to113,19.42749870195985,443.9345703125
real::l4qVEGwwAuc_18_0to454,40.53266196139157,479.69287109375
open_sora::l4qVEGwwAuc_18_0to454,13.665072729811072,442.99560546875
real::7B5PIzh1LEk_7_0to131,49.008831080049276,479.69287109375
open_sora::7B5PIzh1LEk_7_0to131,16.893759078346193,443.69970703125
real::lC-dUm5s8eE_25_0to105,37.55847851000726,479.45849609375
open_sora::lC-dUm5s8eE_25_0to105,13.825361913070083,443.46533203125
real::Ggjt9u5UKqs_11_0to229,65.06776023935527,481.69287109375
open_sora::Ggjt9u5UKqs_11_0to229,19.40457537677139,443.9345703125
real::dk37D4TK490_4_0to390,60.243362677283585,480.8642578125
open_sora::dk37D4TK490_4_0to390,16.34512760769576,443.46533203125
real::dmmUFTSx8Ow_94_0to129,37.77098528761417,479.69287109375
open_sora::dmmUFTSx8Ow_94_0to129,15.730351416394114,443.23095703125
real::gbIzJDC-AFw_63_0to116,46.39538375567645,479.45849609375
open_sora::gbIzJDC-AFw_63_0to116,16.482331936247647,443.23095703125
real::YwY12NNCSG8_12_0to961,49.82818987313658,479.69287109375
open_sora::YwY12NNCSG8_12_0to961,17.65109635423869,443.69970703125
real::jaPuP6a_SrE_0_0to675,50.1795554663986,479.92724609375
open_sora::jaPuP6a_SrE_0_0to675,17.516207146458328,443.9345703125
real::POCazrEqYzo_57_32to255,54.022325622849166,480.162109375
open_sora::POCazrEqYzo_57_32to255,16.04884347692132,443.46533203125
real::Qqq61Iac1qc_3_0to146,52.02235911320895,479.92724609375
open_sora::Qqq61Iac1qc_3_0to146,17.708141854964197,443.46533203125
real::tEQCq1CcCeY_42_0to103,40.606113660149276,479.22314453125
open_sora::tEQCq1CcCeY_42_0to103,12.665450583212078,444.98583984375
real::83vzo2J09VM_89_23to153,44.741844499483705,480.8642578125
open_sora::83vzo2J09VM_89_23to153,17.810148475691676,446.60791015625
real::VorMhAAW5qY_23_0to116,58.481108229607344,483.79052734375
open_sora::VorMhAAW5qY_23_0to116,20.87107812985778,446.53759765625
real::VXBqO-nJ2SU_0_0to114,42.46283327694982,479.45849609375
open_sora::VXBqO-nJ2SU_0_0to114,15.875584667548537,443.46533203125
real::pbMoRiOMk7s_8_0to622,42.143859373405576,479.45849609375
open_sora::pbMoRiOMk7s_8_0to622,15.818437246605754,443.46533203125
real::sz_1SZCn2sI_15_0to170,82.51200563274324,482.9677734375
open_sora::sz_1SZCn2sI_15_0to170,14.444105920381844,443.23095703125
real::3AtjHc7TKyc_2_0to293,37.77669484075159,479.45849609375
open_sora::3AtjHc7TKyc_2_0to293,20.50493336096406,443.69970703125
real::hRYX43RRjso_1_0to133,34.25332354474813,479.22314453125
open_sora::hRYX43RRjso_1_0to133,14.427180309779942,442.99560546875
real::xq4l3l4HGjo_1_17to358,104.91965928766876,483.6455078125
open_sora::xq4l3l4HGjo_1_17to358,25.37455189600587,445.50634765625
real::nsEkJhFdvHk_0_0to354,47.71171972900629,482.38623046875
open_sora::nsEkJhFdvHk_0_0to354,18.018966474570334,443.46533203125
real::yEnuFySg1SQ_17_111to721,46.73278223630041,480.162109375
open_sora::yEnuFySg1SQ_17_111to721,17.184266938827932,443.69970703125
real::X9veB3NxTf0_1_0to195,42.07973506022245,479.45849609375
open_sora::X9veB3NxTf0_1_0to195,14.2443982725963,443.46533203125
real::fIKbTBt8QWI_9_0to136,48.10604828223586,479.69287109375
open_sora::fIKbTBt8QWI_9_0to136,16.492267053574324,443.9345703125
real::VKbbzSoOCmM_12_0to524,42.27884099073708,479.45849609375
open_sora::VKbbzSoOCmM_12_0to524,15.563766160979867,443.23095703125
real::IFop0h0lFhI_67_63to170,43.19127282127738,479.69287109375
open_sora::IFop0h0lFhI_67_63to170,16.755854915827513,444.9853515625
real::wa8q-iy2_Dc_41_44to162,40.657770982943475,480.8642578125
open_sora::wa8q-iy2_Dc_41_44to162,17.931561560370028,443.23095703125
real::T_6n-tZuxK4_25_0to336,38.70268677640706,479.45849609375
open_sora::T_6n-tZuxK4_25_0to336,15.63728869985789,443.23095703125
real::PH8V14VgpTk_53_0to151,46.52251920197159,481.205078125
open_sora::PH8V14VgpTk_53_0to151,20.36338552646339,443.69970703125
real::MouxVDH7_BM_60_0to266,40.890097668394446,479.45849609375
open_sora::MouxVDH7_BM_60_0to266,14.84336251579225,443.23095703125
real::xIrSLKUK8rs_22_0to121,50.816804960370064,479.45849609375
open_sora::xIrSLKUK8rs_22_0to121,16.204087540507317,443.23095703125
real::EQZibQ1fcCA_101_0to148,36.367517836391926,479.22314453125
open_sora::EQZibQ1fcCA_101_0to148,13.931045411154628,442.99609375
real::AE21rZTPiZ4_8_0to200,46.516379998996854,479.92724609375
open_sora::AE21rZTPiZ4_8_0to200,16.602223834954202,443.23095703125
real::lNuiUMdOUcQ_2_104to231,63.275335925631225,480.8642578125
open_sora::lNuiUMdOUcQ_2_104to231,19.372078322805464,443.69970703125
real::jT5KZHgGElI_9_286to437,41.236512277275324,479.45849609375
open_sora::jT5KZHgGElI_9_286to437,13.866782395169139,443.46533203125
real::8IKb2rXQoR8_2_78to310,49.49499943945557,479.69287109375
open_sora::8IKb2rXQoR8_2_78to310,17.16776593774557,443.23095703125
real::ti4ZRYuppbU_0_0to1294,64.4493864113465,482.56982421875
open_sora::ti4ZRYuppbU_0_0to1294,19.511886063963175,443.4033203125
real::BhfY7SydJas_72_0to118,41.15074322652072,479.45849609375
open_sora::BhfY7SydJas_72_0to118,17.83214149903506,443.46533203125
real::cyI1EZTFF8Q_0_0to1253,43.82337551470846,479.92724609375
open_sora::cyI1EZTFF8Q_0_0to1253,14.355579829774797,443.23095703125
real::rizbJwv0j6k_45_0to182,45.32099577318877,479.45849609375
open_sora::rizbJwv0j6k_45_0to182,19.742334590293467,443.69970703125
real::zbZ0iCd9jlI_29_102to312,42.86682676803321,479.45849609375
open_sora::zbZ0iCd9jlI_29_102to312,13.14554375037551,443.69970703125
real::WIb-QEwUcf4_23_0to918,50.75324273761362,481.205078125
open_sora::WIb-QEwUcf4_23_0to918,21.419883056543767,446.1328125
real::UOqVpLSqgTk_16_0to1311,48.33714182116091,479.45849609375
open_sora::UOqVpLSqgTk_16_0to1311,26.790969734080136,446.06005859375
real::k5wOH7jcc0Y_18_216to337,77.2473766664043,482.38623046875
open_sora::k5wOH7jcc0Y_18_216to337,15.347285645082593,443.23095703125
real::TKIx6Zwsrk8_2_0to411,44.446845930069685,479.92724609375
open_sora::TKIx6Zwsrk8_2_0to411,14.869528680108488,443.23095703125
real::b_ZbXBgbuRA_13_1010to1259,40.6377989705652,479.22314453125
open_sora::b_ZbXBgbuRA_13_1010to1259,13.246318019926548,442.99609375
real::IGecI5-AqdE_8_0to107,50.9230898944661,482.56982421875
open_sora::IGecI5-AqdE_8_0to107,13.423820287920535,446.29052734375
real::SvvOyKFMzy4_1_0to298,42.84315865300596,479.45849609375
open_sora::SvvOyKFMzy4_1_0to298,16.981822157278657,443.4033203125
real::Zk8m0gSU4GM_31_25to291,42.79629983846098,479.92724609375
open_sora::Zk8m0gSU4GM_31_25to291,22.327429171651602,444.9853515625
real::ttYkxnL6o8c_1_848to1459,65.13230835273862,482.56982421875
open_sora::ttYkxnL6o8c_1_848to1459,28.395836170762777,446.201171875
real::x8wymvDl_zk_29_0to112,57.19448151998222,479.69287109375
open_sora::x8wymvDl_zk_29_0to112,18.82520587928593,444.9853515625
real::FZmS809xvfU_21_47to151,39.838108527474105,479.22314453125
open_sora::FZmS809xvfU_21_47to151,13.19012897927314,443.23046875
real::MmqtNTfEzPE_14_0to116,48.73371860012412,482.38623046875
open_sora::MmqtNTfEzPE_14_0to116,14.487534708343446,442.99560546875
real::cROAqQW1yf0_41_821to935,55.33983915299177,479.69287109375
open_sora::cROAqQW1yf0_41_821to935,16.65107362344861,443.69970703125
real::LMIu4fqi8jI_26_28to199,43.18967257346958,479.92724609375
open_sora::LMIu4fqi8jI_26_28to199,14.607542637735605,443.23095703125
real::jKPchF3wWLo_9_0to130,37.268912490457296,479.22314453125
open_sora::jKPchF3wWLo_9_0to130,12.840326112695038,442.99560546875
real::RtEYbvoFoYQ_40_0to103,35.226113019511104,479.69287109375
open_sora::RtEYbvoFoYQ_40_0to103,11.942140612751245,443.23095703125
real::wu2p3K2cmNk_9_0to109,64.26569380611181,482.56982421875
open_sora::wu2p3K2cmNk_9_0to109,24.048050593584776,448.10791015625
real::BiTdrSUXua8_0_69to171,60.03434346895665,481.69287109375
open_sora::BiTdrSUXua8_0_69to171,22.200121456757188,447.05859375
real::6HxYRpsZSMo_4_0to295,40.78373450785875,479.2236328125
open_sora::6HxYRpsZSMo_4_0to295,13.17069774121046,443.23095703125
real::no0wuZ-XkPc_5_0to105,61.3088415954262,483.79052734375
open_sora::no0wuZ-XkPc_5_0to105,16.339458890259266,443.9345703125
real::f7jhxHrtlKg_43_19to133,43.50981896556914,479.69287109375
open_sora::f7jhxHrtlKg_43_19to133,21.96559383533895,443.4033203125
real::allSK6fihNw_8_15to151,39.281869743950665,479.45849609375
open_sora::allSK6fihNw_8_15to151,12.22769564203918,443.23095703125
real::Q7oGPjLSDAo_11_122to235,45.613238296471536,479.92724609375
open_sora::Q7oGPjLSDAo_11_122to235,17.08189807459712,443.69970703125
real::0ORDuB2SMK4_20_121to224,78.75369738601148,483.6328125
open_sora::0ORDuB2SMK4_20_121to224,14.116174939088523,443.69970703125
real::Dkcak_W-nOM_63_384to491,46.16524008847773,480.162109375
open_sora::Dkcak_W-nOM_63_384to491,17.186103323474526,447.05859375
real::dQu27i9mjq4_10_86to204,41.85454191174358,479.45849609375
open_sora::dQu27i9mjq4_10_86to204,17.592375906184316,443.46533203125
real::1CTOZzG7NEc_2_0to158,60.76290450524539,482.5703125
open_sora::1CTOZzG7NEc_2_0to158,17.508960746228695,443.69970703125
real::N3CiwPXnrHQ_64_58to164,49.345785330981016,480.162109375
open_sora::N3CiwPXnrHQ_64_58to164,18.703513097018003,443.9345703125
real::KgxoRo_QgPU_18_0to129,52.07594403531402,479.92724609375
open_sora::KgxoRo_QgPU_18_0to129,16.099827273748815,444.9853515625
real::YYaBHQYvs2c_8_631to876,45.93627979885787,479.92724609375
open_sora::YYaBHQYvs2c_8_631to876,14.968260201625526,443.23095703125
real::T2swYGj8iis_47_17to273,39.06469385884702,479.45849609375
open_sora::T2swYGj8iis_47_17to273,19.712970819324255,443.4033203125
real::sb_5g482H8Q_4_16to173,49.15017015207559,479.22314453125
open_sora::sb_5g482H8Q_4_16to173,19.49601936712861,443.4033203125
real::DnJ85Sz1iak_1_49to188,42.48084396496415,479.45849609375
open_sora::DnJ85Sz1iak_1_49to188,15.833617608994246,443.46533203125
real::WcE-uIubi5k_0_0to258,63.240031520836055,479.92724609375
open_sora::WcE-uIubi5k_0_0to258,17.58797239791602,443.69970703125
real::NUDBwBJeKvY_65_0to150,38.349964356049895,479.22314453125
open_sora::NUDBwBJeKvY_65_0to150,13.28923741914332,442.99560546875
real::lsxLeclNbf0_9_0to502,50.706271964125335,479.92724609375
open_sora::lsxLeclNbf0_9_0to502,16.22153976932168,443.9345703125
real::JD0qF0RYSx8_8_0to1470,50.9929581489414,480.8642578125
open_sora::JD0qF0RYSx8_8_0to1470,19.289734242483974,443.9345703125
real::OG3I6X7ypNc_11_51to161,39.399341772310436,479.45849609375
open_sora::OG3I6X7ypNc_11_51to161,15.506745303981006,443.23095703125
real::MFVxvRxpyjw_49_0to107,41.80949083622545,479.45849609375
open_sora::MFVxvRxpyjw_49_0to107,14.816595257259905,443.46533203125
real::BGWmFzBzXqs_2_0to136,56.040619255043566,481.39501953125
open_sora::BGWmFzBzXqs_2_0to136,20.30066088028252,443.4033203125
real::TghlWfr7pQI_21_0to384,46.25751447957009,479.69287109375
open_sora::TghlWfr7pQI_21_0to384,18.834324481897056,443.69970703125
real::cf8aNhsD1hs_6_0to145,41.29920169804245,479.45849609375
open_sora::cf8aNhsD1hs_6_0to145,15.20895104855299,443.23095703125
real::K5dGwTTPqSA_30_0to140,42.17863726243377,480.162109375
open_sora::K5dGwTTPqSA_30_0to140,12.975711897946894,442.99609375
real::RxM81K052UQ_14_0to258,38.79829213023186,479.45849609375
open_sora::RxM81K052UQ_14_0to258,28.07089317869395,446.06005859375
real::aicWFRDOVFI_5_0to146,39.674265556037426,479.69287109375
open_sora::aicWFRDOVFI_5_0to146,13.255021189339459,443.46484375
real::FPXd-tAV8Kc_16_70to216,39.992841416969895,479.69287109375
open_sora::FPXd-tAV8Kc_16_70to216,14.176532262004912,443.69970703125
real::JF7BaD11Xz0_16_0to157,42.68098867125809,479.92724609375
open_sora::JF7BaD11Xz0_16_0to157,13.934975903481245,442.99560546875
real::-sejjkTTVFo_4_89to226,48.99658832233399,479.92724609375
open_sora::-sejjkTTVFo_4_89to226,17.319599420763552,443.46533203125
real::QnmJSPc_Us0_34_21to244,44.492444636300206,479.45849609375
open_sora::QnmJSPc_Us0_34_21to244,16.783427502959967,443.46533203125
real::frXgj9_3Ihg_17_0to107,61.041576171293855,482.359375
open_sora::frXgj9_3Ihg_17_0to107,19.93210825137794,443.9345703125
real::HcqHJSbT3w0_9_62to193,43.42104453407228,479.92724609375
open_sora::HcqHJSbT3w0_9_62to193,28.268827765248716,446.60791015625
real::iCEbUGbFjc4_40_0to101,50.16779186949134,479.69287109375
open_sora::iCEbUGbFjc4_40_0to101,17.947390981949866,443.46533203125
real::KQuHYiwU3FE_87_133to253,38.98516411613673,479.69287109375
open_sora::KQuHYiwU3FE_87_133to253,15.588104980066419,443.46533203125
real::6TyKFQNdwCY_11_0to118,44.76302410662174,479.45849609375
open_sora::6TyKFQNdwCY_11_0to118,13.87810499407351,443.46533203125
real::uYn0RLEDzEQ_58_0to135,45.35509083326906,481.205078125
open_sora::uYn0RLEDzEQ_58_0to135,16.109765947796404,443.4033203125
real::hzeGe9JdQ3g_1_0to583,63.47486711386591,482.38623046875
open_sora::hzeGe9JdQ3g_1_0to583,23.366881706751883,444.98583984375
real::HPSgW2dvv0M_22_0to151,46.75250441208482,479.45849609375
open_sora::HPSgW2dvv0M_22_0to151,15.999635856598616,443.46533203125
real::I8Nyhud2BVI_21_0to203,38.14744988735765,480.16162109375
open_sora::I8Nyhud2BVI_21_0to203,15.548312638886273,443.23095703125
real::3rWXqlFIlLU_66_0to187,56.97393052186817,480.8642578125
open_sora::3rWXqlFIlLU_66_0to187,20.624884112738073,447.05859375
real::1H-dc_hIASc_2_842to1459,49.44334601610899,479.45849609375
open_sora::1H-dc_hIASc_2_842to1459,25.236934854649007,446.60791015625
real::b_PPA2QhRgM_2_0to128,38.2202667593956,479.69287109375
open_sora::b_PPA2QhRgM_2_0to128,13.021015889942646,443.69970703125
real::Gjpr4H6kKHY_13_0to107,40.40755719412118,479.4580078125
open_sora::Gjpr4H6kKHY_13_0to107,15.990965346805751,443.23095703125
real::eBETG_grxM8_1_75to180,65.2477862322703,482.56982421875
open_sora::eBETG_grxM8_1_75to180,19.988280141726136,444.98583984375
real::KHxxT2r5LLI_14_0to185,54.41092730220407,480.8642578125
open_sora::KHxxT2r5LLI_14_0to185,23.516158066689968,444.9853515625
real::dDZ4rrOHHCs_59_0to201,79.12461406644434,479.69287109375
open_sora::dDZ4rrOHHCs_59_0to201,23.961832283996046,446.58203125
real::EgUU5Oh1q7c_9_0to117,43.18038135673851,479.92724609375
open_sora::EgUU5Oh1q7c_9_0to117,12.538091577589512,443.23095703125
real::nK-zlNUUHhM_13_0to171,39.29683047067374,479.4580078125
open_sora::nK-zlNUUHhM_13_0to171,12.470824004150927,443.46484375
real::a5N7oyTNJQQ_18_0to166,45.250941989943385,479.69287109375
open_sora::a5N7oyTNJQQ_18_0to166,16.68208642024547,443.46533203125
real::3KlHKI-3QdM_25_305to452,59.79881735984236,480.162109375
open_sora::3KlHKI-3QdM_25_305to452,22.589402586221695,444.9853515625
real::GgtQ01ROYLo_18_0to117,49.314094169065356,479.69287109375
open_sora::GgtQ01ROYLo_18_0to117,17.75232082325965,443.46533203125
real::TEIacL5lfpQ_24_0to977,57.46240767464042,479.92724609375
open_sora::TEIacL5lfpQ_24_0to977,19.02718067355454,443.9345703125
real::ABJHqBkcBBQ_7_84to235,88.75318805873394,483.0810546875
open_sora::ABJHqBkcBBQ_7_84to235,22.79539872519672,446.60791015625
